,state
b108bbec-5046-48b4-a96b-9382d3bd61ca,9.0
9fd36100-03d6-4f7d-9f0c-0aa1a03022cf,1.0
ee8ebf14-3c91-4ff1-946d-400bd70116d0,6.0
094a58fe-85fd-41b0-ac04-154a8cc710d0,9.0
7b356489-4c91-4a58-998c-9697826ef5d2,1.0
d7358ee8-cb53-4051-9f11-697928711ad5,12.0
6fbceade-1a61-4d62-bad0-88ddb21d95d7,5.0
de977190-bfcb-4889-ab4d-68325c10e7d7,1.0
708f24eb-4551-4a3f-8e59-fa76abe305d7,9.0
ba7f3182-6cad-4581-8778-e123848a7ed7,7.0
52611efe-fb2b-4871-b36d-8d8b770c72d9,14.0
0c3a443b-ec0e-4d26-b2d0-3bc943d87eda,11.0
67b12e9e-f467-4aed-905d-d79308c534dc,4.0
809839a7-a175-48aa-809e-5e4c99894cde,1.0
2061f188-af57-4eeb-88d1-69db159a1be3,5.0
ada424be-187f-4c9c-89a0-d68a28d722e4,5.0
6f178361-2a14-4245-8a35-13a0174231e4,5.0
cada5627-f24b-468b-93aa-56df6fe664e6,10.0
88a48ece-5bbc-44a6-b5a8-b900973f98e6,5.0
2c4ed242-2376-49ed-8ab3-18ec35e00be7,6.0
081a9095-55fb-4766-930a-08b5ee030cec,1.0
b2d69a9e-693c-4fdc-8609-66a5e3cf66ed,2.0
461759c5-8b11-4d1f-960e-7550eb6b74ef,2.0
783fa571-a31a-4852-855b-4e8009a9c8f1,1.0
b5f690ad-b37f-418c-afed-4cb1b1ee96f3,1.0
51bc5c54-d5e7-49a0-9820-90b13de786f6,1.0
867db00b-06e3-454d-b055-0f21a72ae3f7,5.0
c00816bf-bc6b-4fb0-9841-0e954a5edff7,9.0
6f7e9f0d-164e-4696-a353-18d379aa4ef7,5.0
b4f829ff-ad6c-40cc-98ac-e6dc7640e7f8,6.0
8b3c47e6-8de5-4c18-8532-3bd1d4f16afb,3.0
c4fb6954-88bb-40f8-bef7-1b5d7d74e2fb,2.0
d1848eea-5a5d-4815-823b-03d835f791fe,6.0
ce075fe9-1386-4cc3-a23a-f5ba531742fe,2.0
347c4168-42c5-494b-8080-2c244f6201ff,5.0
476d6c67-9859-47d2-9ec7-3b013b814dff,1.0
1de0552f-7e1d-407d-8414-ae16c7cc0b02,9.0
45ed15c6-1b0d-44a9-b4cb-eb21f3f9d404,5.0
534de10e-5f82-4b29-be5a-1ed13fa6ab09,9.0
9426519a-6912-4771-b255-0ed4cb1eaa12,5.0
24ecf7ba-da7d-40d3-b85e-361590056c14,6.0
da772e38-fd97-4e03-a660-634dc499551c,9.0
f7cf16eb-c432-4a1d-9a3a-d50fbdcc531d,5.0
861f09a8-ff2d-4764-8b58-d52548c3361f,1.0
9cc73f06-a5af-4d94-87a9-2f25b039d029,1.0
8845fa4e-2d52-43f9-8faa-a94358982939,1.0
dbb55216-e6a1-46f8-8b8e-767b805e3c4f,1.0
ecaae00b-a1cf-45a9-88ec-2725b297f756,4.0
13b0d271-2b33-45b3-85ba-ca12e8c2c157,3.0
