,state
5ebb0d5e-c257-4682-943b-dd6e10b9c73c,3.0
98681c7c-bbf1-4b6a-81a3-a3aa32bbe843,10.0
0abf8da0-9e14-4092-9497-03c355b53246,8.0
53250537-70ba-486a-9a2f-fc42b7ae5647,9.0
9e7ee02f-36b2-43e3-b728-9bf12afbd949,7.0
1aa76659-62f8-4554-9263-c68bc486bd4b,2.0
4f501635-545a-479a-a95e-12c4ac30ba50,5.0
82964248-7145-4d55-9634-dc0173f2fa5a,1.0
2343975a-0ab3-448e-a633-4b433b1df960,7.0
04c256c6-2f29-4dd5-8676-1ed619352f63,1.0
64ffe05f-5b89-4037-b39f-4d3f2632a763,4.0
c0fe41d3-6cf5-4c06-a2e6-7c0f2933ae6d,1.0
a5cf203b-b2da-402b-bbe8-54f3d624267a,8.0
3a0fe106-735b-4bd7-ada8-f7ebdd426b85,1.0
6245251c-23bd-409b-be1a-301c155d1d86,7.0
d3aefd54-52e3-4761-898b-f05a5b6ba198,3.0
26635f72-f34d-4543-908f-484441832e9e,9.0
6484a437-9507-4345-a052-73f098f44ab5,7.0
846feceb-e9b1-4e42-b5c6-8793c52a3db6,6.0
e45975eb-fc41-44c1-9e60-4d1bd70d2fb7,6.0
fdf4040a-1b21-4c58-a200-badead7ddbca,4.0
81f13318-e3b9-4eae-99ce-0bde653b62d1,6.0
32ce45c6-670f-4018-a498-15774915e4db,8.0
f83d0c3c-dfe8-4fc2-a94e-d4418b1065ea,7.0
2c8f0772-0369-4774-8ff5-ea5f729023f2,1.0
2e716674-b08a-4d74-af78-bfd463ce7ff4,7.0
e1cec613-7846-4996-9536-431f5ed4b100,9.0
be4e89f3-9a3a-4d12-8f02-c78cfe5ba101,7.0
3a052fcb-69b1-4699-be22-19a835e6d102,2.0
05cc46bf-2647-4ab2-a761-f0c068ffeb02,4.0
bff9a571-cec4-4228-a32b-eb8a873ffa06,7.0
5a3a95cc-e103-4d0f-9edc-212b5654c507,3.0
ba5a4798-fd30-4d97-9a84-3e0a35224d08,2.0
0326a636-4c8c-4ce0-a4be-d9e370e74c0a,6.0
b59838c7-51e8-48e7-a6f7-c8beea2b820b,8.0
a638ab0e-17dc-4db7-8986-e7b87c798e0b,9.0
8a97f930-d5cc-4eb9-8da8-870fcda9e50c,7.0
c5102a81-265f-4cd9-9b6c-390348fb690c,1.0
873c241a-4a5a-41a1-8da2-19760e63100d,1.0
4be5a149-c72a-4a37-baa3-a94f57774b0f,2.0
b72443a2-7a0e-453c-aaf6-59fc72434e0f,9.0
e3a5fb64-eb24-4a24-9b79-539012c57711,9.0
47591cec-4dee-4c6d-8a86-269868f34412,1.0
fea99d3f-1c7d-4e44-ac09-6e273e7ac714,7.0
9bf8d68c-0b11-4592-ab5d-7faf3e75db17,8.0
301164a4-320d-4a28-af0d-3db2ccfd4518,6.0
450a8523-03f4-4ef5-ba7a-e8e5329be218,7.0
93682fc9-fed0-49e5-8887-6cd18394ea1a,1.0
d36cd2aa-c6a4-4f75-92c9-0cbec461f71b,9.0
4a0c74d2-8132-4bbc-9c3b-06d2e8c5011c,1.0
438e34a4-1a92-4c59-a580-38caa4a1dd1e,7.0
2843fa7e-cdc1-4d4e-96f2-b87bfb91fa20,7.0
e6f7c878-0dbe-43bd-beaf-057f2cbeff21,7.0
6d8f34ca-09f7-4650-ae2b-1a9b46049926,9.0
b69aa398-c377-4c0c-b7af-d68f56ad8e29,8.0
c1d05156-9aa7-48fd-9c3c-8894f9025d29,2.0
bf5e7ef3-0df8-48af-aef7-9cb1fd8c502c,9.0
93429f04-8404-4e8c-b654-9d2216ba432c,1.0
aa5e8f8e-3fed-43fb-9c87-43f70e66622d,6.0
84bfdec2-0146-4546-aa60-2ba1a4cc062e,9.0
356f02a7-7619-4a94-9a54-1ecb15b2f52f,2.0
ffdd50c1-e52f-4ec2-a2c7-d3cb6facb932,7.0
3021042b-9d5e-4dd9-9651-91dda3a9e83a,1.0
99c8c031-aacc-4d06-85b5-9b082226ab3f,1.0
e9061d61-4774-464e-abe4-eb15cd889141,8.0
61b47981-3160-430f-895a-11d1ceea6d42,7.0
edae036e-0a68-4890-8507-f6f38762b043,7.0
49074071-a714-4aa8-afd0-d4120938534a,4.0
381b0249-b1f5-487b-9ebc-bc5955d0d14b,7.0
ddb2d169-1396-4672-9973-59db9ec36e4b,7.0
f1ea5736-fbcc-423a-bade-9faf4e52ab4c,1.0
16a570c6-306f-4b40-acdd-c121c977c84c,7.0
a0ee8ccc-ffae-41dd-b6a1-f066b18b024e,1.0
55788408-50cf-4518-8a82-1d94aea7444e,6.0
719a1e5c-f438-4a11-8ef9-f4385a99004f,9.0
bf4d078e-dca9-42c5-a747-27b81f883052,7.0
dca244c2-21b8-444f-b15c-dce2b74ced54,9.0
853c84d3-a446-4d7d-b3fa-d9010bda365a,6.0
60e02b4e-7046-4f35-b36a-03ed8cadbd5a,7.0
ff871f11-c2cc-4cca-a8af-5b0ff31dec5a,9.0
88dbee9b-9ff4-40d4-add1-471f0173045b,8.0
778c473d-27fc-4323-ac58-21637d3e3f5c,4.0
dfadb933-d083-4175-88a6-72086fd5115e,10.0
e4d97cb5-60be-468a-ba6c-38a5c3f8155e,9.0
721e9ba5-6cd7-4389-b6bb-d223fc7c6c5e,6.0
f8cee033-e0b3-408e-bc36-c0fee5d2e05f,2.0
f42a9151-3b87-4ea1-8dbc-6612d2d0d560,8.0
a7d5c583-6548-4c0f-b357-35787c0c7e65,1.0
9a9af7c8-64c3-46bb-84c9-52cae3472067,7.0
a9092d79-563c-48b3-90da-4a9ffb999368,6.0
e8992c89-c499-47f5-9bca-70a67cb3b96e,3.0
bdceeaba-4d55-4fdd-a180-c6fdf6eef46f,3.0
dfe39a3f-c79c-4f5e-85d3-60996a3b4570,9.0
dc13f3d6-8107-435c-b6a0-a84b58ce3e71,7.0
6db4d5e8-da4c-4bd8-8824-6d1a529c9976,1.0
50600d68-66a1-48aa-95f7-1aa2274a8077,1.0
20287718-edd7-4046-a498-e65c86803178,9.0
3adac1f9-b593-4dee-b527-1e1d752de778,7.0
da930911-a326-413a-93e8-04453828aa7b,7.0
7fbab932-0d72-4b06-97ec-4b673979a97b,11.0
e2c271fc-eeba-47a8-9e51-c0a221175d7d,7.0
4f70fc82-a7fc-4589-89a4-9f30d3dbef7d,9.0
197c2ac3-7698-44d7-b4a9-18788ac6ef7e,7.0
7ef7768a-75f8-4dfa-a61a-09f106495e82,7.0
1b031718-a23a-403a-8c5e-a7cff396f783,2.0
8efc9a71-8f38-4a88-b720-b94c96a3cf85,8.0
ce006ac1-2889-47b6-b7c0-0dc75e088e86,6.0
c20f209a-2102-4502-80fa-17af04601987,6.0
1d8edba0-fe22-4b74-941b-379636ceb488,8.0
d3c27c72-a62f-4140-8a98-9defa384d688,2.0
35502d67-df0f-47f9-b776-300e077a8089,1.0
6923e0e8-fcd7-4d3a-bc56-8c8b0e8db58b,7.0
f043185a-d4d2-4503-93fa-a7b7da684290,9.0
